시간,환경 감시_수평면,환경 감시_외기온도,환경 감시_경사면,환경 감시_모듈온도,축구장_누적발전량,축구장_시간당발전량,학생회관_누적발전량,학생회관_시간당발전량,중앙창고_누적발전량,중앙창고_시간당발전량,학사과정_누적발전량,학사과정_시간당발전량,다산빌딩_누적발전량,다산빌딩_시간당발전량,시설관리동_누적발전량,시설관리동_시간당발전량,대학C동_누적발전량,대학C동_시간당발전량,동물실험동_누적발전량,동물실험동_시간당발전량,중앙도서관_누적발전량,중앙도서관_시간당발전량,LG도서관_누적발전량,LG도서관_시간당발전량,신재생에너지동_누적발전량,신재생에너지동_시간당발전량,삼성환경동_누적발전량,삼성환경동_시간당발전량,중앙연구기기센터_누적발전량,중앙연구기기센터_시간당발전량,산업협력관_누적발전량,산업협력관_시간당발전량,기숙사 B동_누적발전량,기숙사 B동_시간당발전량,자연과학동_누적발전량,자연과학동_시간당발전량
2023-08-12 19:00:00,19.0,30.3,19.0,28.6,916980.9,-0.6,287692.3,0.4,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.4,106123.2,0.0,359622.2,0.7,177294.4,0.3,236789.4,0.0,415593.2,0.7,350296.0,0.0,622421.7,0.4,459529.1,1.9,169265.3,0.7,139015.61900000012,7.112000000000004
2023-08-12 20:00:00,0.0,28.0,0.0,25.8,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138760.02400000006,0.0
2023-08-12 21:00:00,0.0,26.9,0.0,25.7,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138756.54100000008,0.0
2023-08-12 22:00:00,0.0,25.9,0.0,24.3,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138325.66700000013,0.0
2023-08-12 23:00:00,0.0,26.4,0.0,24.4,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138492.31400000013,0.0
2023-08-13 00:00:00,0.0,25.2,0.0,23.0,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138385.9,0.0
2023-08-13 01:00:00,0.0,24.9,0.0,23.0,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138385.9,0.0
2023-08-13 02:00:00,0.0,24.4,0.0,22.9,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138385.9,0.0
2023-08-13 03:00:00,0.0,23.7,0.0,21.0,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138385.9,0.0
2023-08-13 04:00:00,0.0,23.9,0.0,21.1,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138385.9,0.0
2023-08-13 05:00:00,0.0,24.0,0.0,22.8,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,0.0,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,0.0,138385.9,0.0
2023-08-13 06:00:00,0.0,23.9,0.0,22.8,916980.9,0.0,287692.3,0.0,126082.2,0.0,404619.5,0.0,609168.6,-0.2,500745.0,0.0,106123.2,0.0,359622.3,0.0,177294.4,-0.0,236789.4,0.0,415593.4,0.0,350296.0,0.0,622421.7,0.0,459529.4,0.0,169265.4,-0.0,138386.0,1.2
2023-08-13 07:00:00,66.0,25.1,58.0,24.2,916982.1,6.4,287692.9,2.2,126082.5,1.2,404619.7,1.3,609168.8,1.6,500746.1,4.6,106123.2,0.0,359623.0,2.5,177294.8,1.7,236789.9,2.3,415594.5,4.4,350296.7,3.4,622423.0,5.9,459531.4,7.3,169266.2,2.9,138393.3,13.9
2023-08-13 08:00:00,196.0,26.1,167.0,27.0,916995.4,20.9,287698.4,7.9,126086.2,4.5,404622.7,4.4,609172.1,4.3,500757.4,15.7,106123.2,0.0,359627.5,6.2,177298.1,4.1,236794.2,5.4,415602.8,10.0,350303.3,9.3,622434.8,16.5,459544.1,15.7,169271.7,7.7,138423.7,49.3
2023-08-13 09:00:00,509.0,34.4,429.0,36.6,917027.6,45.8,287710.6,16.5,126095.5,12.9,404629.8,9.7,609179.7,11.1,500784.1,39.0,106123.2,0.0,359637.1,13.4,177305.5,10.4,236803.3,12.8,415620.6,24.2,350318.0,20.7,622462.0,38.0,459574.6,40.5,169283.3,16.6,138492.8,93.5
2023-08-13 10:00:00,697.0,33.7,632.0,40.7,917079.1,74.5,287727.8,21.9,126109.0,16.0,404640.9,14.3,609193.7,17.1,500828.3,60.9,106123.2,0.0,359653.8,19.9,177318.2,14.9,236819.5,21.2,415649.5,37.4,350343.4,30.9,622509.1,60.9,459620.3,60.8,169302.9,24.3,138601.0,122.1
2023-08-13 11:00:00,526.0,35.3,519.0,42.1,917154.8,53.5,287750.5,22.7,126125.4,15.8,404650.1,4.9,609211.4,19.0,500890.3,49.0,106123.2,0.0,359674.4,16.3,177334.2,14.5,236840.8,16.1,415685.4,29.3,350375.2,33.7,622568.0,46.2,459680.0,47.3,169327.9,20.7,138734.2,144.2
2023-08-13 12:00:00,871.0,47.4,895.0,53.8,917241.8,94.0,287775.6,26.6,126143.3,18.3,404657.3,8.1,609232.4,15.0,500962.8,76.8,106123.2,0.0,359695.8,10.6,177352.9,20.9,236866.9,28.7,415726.6,46.0,350410.8,17.3,622635.3,31.9,459741.6,33.1,169356.7,33.4,138882.4,167.6
2023-08-13 13:00:00,951.0,42.5,1012.0,44.9,917316.7,113.0,287792.1,31.6,126154.7,20.5,404663.4,3.0,609249.9,13.1,501011.5,93.0,106123.2,0.0,359716.1,30.7,177367.4,11.8,236887.7,12.5,415761.0,21.8,350440.5,26.1,622692.8,48.7,459801.1,89.2,169382.0,13.7,139023.7,168.2
2023-08-13 14:00:00,242.0,45.8,247.0,49.2,917398.0,58.2,287815.6,8.1,126170.5,5.4,404669.5,7.6,609272.4,8.8,501081.2,22.9,106123.2,0.0,359739.0,10.6,177387.2,7.2,236915.3,10.0,415802.3,20.3,350479.3,14.3,622760.2,27.6,459862.9,60.7,169407.5,31.7,139190.0,165.1
2023-08-13 15:00:00,292.0,41.6,285.0,41.4,917438.8,27.2,287826.1,9.6,126177.1,5.5,404673.1,1.8,609283.1,7.4,501111.0,26.9,106123.2,0.0,359752.5,8.0,177396.0,6.7,236927.0,8.7,415834.2,14.4,350496.4,12.5,622793.4,22.0,459901.3,20.6,169422.6,8.4,139341.8,141.7
2023-08-13 16:00:00,451.0,43.7,469.0,45.0,917475.8,28.2,287838.1,14.4,126184.1,8.3,404676.2,3.7,609294.1,10.5,501146.2,42.9,106123.2,0.0,359764.0,9.5,177405.1,11.3,236939.3,15.0,415849.5,18.9,350514.3,16.4,622826.0,29.0,459932.8,29.8,169436.2,14.6,139460.5,116.6
2023-08-13 17:00:00,402.0,46.2,438.0,45.2,917520.8,42.3,287852.8,13.0,126192.3,6.8,404679.9,3.7,609308.4,13.6,501192.1,40.9,106123.2,0.0,359778.0,14.8,177417.3,11.5,236954.8,14.2,415869.1,22.7,350537.1,21.8,622867.9,41.5,459971.5,41.5,169453.6,17.7,139550.7,64.1
2023-08-13 18:00:00,98.0,37.1,96.0,36.6,917544.7,8.2,287860.4,2.9,126196.3,1.6,404681.9,0.7,609315.8,2.7,501214.8,7.7,106123.2,0.0,359786.1,3.3,177423.8,2.4,236962.7,3.0,415881.1,5.8,350549.4,5.0,622890.7,9.1,459993.7,9.6,169462.9,4.0,139598.5,53.0
2023-08-13 19:00:00,33.0,31.6,32.0,31.3,917551.8,0.8,287862.9,0.8,126197.6,0.0,404682.3,0.0,609317.9,0.1,501221.8,1.5,106123.2,0.0,359789.1,1.1,177425.9,0.7,236965.3,0.9,415886.1,0.9,350553.5,1.4,622898.2,1.2,460001.8,3.1,169466.2,1.2,139616.0,0.2
2023-08-13 20:00:00,0.0,28.2,0.0,25.8,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139616.1,0.0
2023-08-13 21:00:00,0.0,28.0,0.0,25.8,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139616.1,0.0
2023-08-13 22:00:00,0.0,28.0,0.0,25.8,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139616.1,0.0
2023-08-13 23:00:00,0.0,27.3,0.0,25.7,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139616.1,0.0
2023-08-14 00:00:00,0.0,26.6,0.0,25.7,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139655.16499999975,0.0
2023-08-14 01:00:00,0.0,25.9,0.0,24.4,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139509.6449999998,0.0
2023-08-14 02:00:00,0.0,26.0,0.0,24.2,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139309.3029999998,0.0
2023-08-14 03:00:00,0.0,26.0,0.0,24.2,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139309.3029999998,0.0
2023-08-14 04:00:00,0.0,25.8,0.0,23.1,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139308.09899999984,0.0
2023-08-14 05:00:00,0.0,24.6,0.0,23.0,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,0.0,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,0.0,169466.4,0.0,139183.17699999985,0.0
2023-08-14 06:00:00,0.0,25.1,0.0,23.0,917551.8,0.0,287863.0,0.0,126197.6,0.0,404682.3,0.0,609318.0,0.0,501221.9,0.0,106123.2,0.0,359789.2,0.0,177426.0,0.0,236965.4,-0.1,415886.4,0.0,350553.5,0.0,622898.3,0.0,460002.3,-0.0,169466.4,0.0,139214.68999999986,0.11699999999999999
2023-08-14 07:00:00,40.0,27.0,35.0,25.6,917552.4,1.3,287863.5,1.0,126197.8,0.5,404682.4,0.0,609318.2,0.6,501222.6,1.8,106123.2,0.0,359789.9,1.2,177426.4,0.9,236965.9,1.1,415887.2,2.2,350554.1,1.6,622899.4,3.0,460004.1,3.5,169467.0,1.5,139566.40199999986,14.121999999999996
2023-08-14 08:00:00,198.0,30.7,178.0,29.8,917560.5,18.0,287866.7,6.4,126199.7,4.3,404684.2,4.1,609320.4,5.2,501229.9,15.7,106123.2,0.0,359792.9,6.1,177428.7,4.6,236969.0,6.3,415892.8,10.9,350558.6,9.0,622907.6,16.6,460012.9,18.0,169470.8,7.7,139382.0459999999,36.135999999999996
2023-08-14 09:00:00,474.0,32.7,411.0,36.6,917588.8,41.8,287876.8,15.4,126207.1,11.7,404689.4,8.5,609327.3,10.4,501254.2,37.3,106123.2,0.0,359801.2,12.4,177435.1,9.4,236977.0,12.0,415907.4,22.2,350570.9,18.9,622929.9,34.9,460036.1,35.6,169480.3,15.0,140034.3999999999,51.08300000000001
2023-08-14 10:00:00,642.0,38.3,599.0,44.9,917644.2,67.1,287894.8,20.5,126220.6,14.8,404700.5,12.7,609340.9,16.2,501300.5,54.0,106123.2,0.0,359817.4,19.2,177447.5,14.9,236993.0,19.6,415943.4,35.5,350595.2,28.3,622975.3,51.9,460083.9,55.2,169500.5,14.2,139699.98199999993,96.18400000000007
2023-08-14 11:00:00,861.0,40.1,844.0,47.7,917714.6,44.8,287915.4,27.1,126235.6,18.8,404713.7,15.1,609357.9,11.7,501356.8,76.0,106123.2,0.0,359837.8,24.8,177462.9,19.0,237013.3,23.7,415969.7,23.4,350624.9,21.3,623031.5,37.5,460142.8,51.8,169524.6,14.2,139257.6419999999,89.08200000000002
2023-08-14 12:00:00,912.0,37.5,938.0,53.5,917776.9,91.5,287938.7,27.8,126252.6,18.9,404724.9,17.9,609375.3,24.8,501425.3,81.9,106123.2,0.0,359854.3,13.0,177479.6,21.8,237035.5,30.2,416002.8,48.3,350653.6,43.3,623084.0,80.9,460192.3,79.3,169547.0,33.5,139780.32899999994,105.21100000000004
2023-08-14 13:00:00,372.0,44.9,399.0,53.2,917859.0,108.9,287963.8,29.5,126269.4,7.2,404740.4,17.4,609397.4,25.2,501499.0,62.3,106123.2,0.0,359878.9,28.9,177498.5,22.5,237061.6,30.9,416045.1,48.9,350692.8,44.2,623156.3,84.6,460263.0,85.2,169576.0,13.1,139640.03699999992,85.59799999999996
2023-08-14 14:00:00,868.0,43.8,944.0,56.2,917955.8,99.0,287989.5,26.2,126286.0,17.0,404757.1,16.5,609421.7,24.3,501576.5,81.6,106123.2,0.0,359906.4,27.0,177519.2,20.9,237090.5,29.0,416091.1,45.9,350734.4,41.4,623234.6,78.4,460342.3,80.5,169610.3,33.3,140045.9019999999,118.67499999999998
2023-08-14 15:00:00,717.0,41.6,796.0,54.2,918045.8,84.1,288013.5,22.9,126300.9,14.0,404771.9,13.7,609444.9,22.6,501650.8,71.8,106123.2,0.0,359932.1,23.5,177538.7,19.2,237117.6,26.4,416141.8,39.7,350773.3,37.9,623308.3,69.6,460421.1,69.3,169640.4,29.0,138728.64799999993,107.51900000000003
2023-08-14 16:00:00,566.0,42.5,641.0,48.9,918118.0,63.1,288034.7,18.9,126313.3,10.4,404784.3,10.8,609466.3,19.1,501718.3,60.8,106123.2,0.0,359954.3,19.6,177556.5,16.0,237142.0,21.1,416172.7,34.0,350808.1,31.1,623373.5,57.6,460484.4,56.4,169667.2,24.6,138657.6739999999,95.93000000000002
2023-08-14 17:00:00,345.0,38.2,396.0,42.2,918168.2,37.2,288050.3,11.6,126321.3,5.3,404793.2,7.0,609483.1,13.3,501769.1,38.5,106123.20000000006,0.0,359971.5,13.9,177570.2,11.0,237159.0,12.7,416132.50399999996,23.178999999999995,350834.8,21.4,623423.3,40.2,460530.6,39.8,169687.6,17.1,138850.45199999993,87.49000000000005
2023-08-14 18:00:00,153.0,37.4,174.0,36.8,918193.0,12.6,288058.3,3.7,126324.7,1.6,404797.9,2.7,609492.4,5.3,501796.1,15.2,106123.20000000006,0.0,359981.2,5.7,177578.0,4.7,237167.1,4.6,416127.993,10.981000000000003,350849.4,8.5,623451.2,16.4,460558.1,16.2,169699.3,7.2,132600.38299999989,34.27000000000001
2023-08-14 19:00:00,23.0,30.1,23.0,28.5,918197.7,-0.3,288060.1,0.5,126325.5,0.0,404799.0,0.0,609494.8,0.2,501802.3,0.7,106123.20000000006,0.0,359984.1,0.9,177580.1,0.6,237169.5,0.6,416127.565,10.371999999999984,350853.3,0.0,623458.6,0.8,460566.0,2.4,169702.7,1.0,131248.758,9.138000000000005
2023-08-14 20:00:00,0.0,29.9,0.0,28.4,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.5769999999,10.371999999999984,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131496.93999999997,0.0
2023-08-14 21:00:00,0.0,28.0,0.0,25.8,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.371999999999984,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131325.97299999997,0.0
2023-08-14 22:00:00,0.0,26.3,0.0,25.7,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.355999999999984,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131536.91499999998,0.0
2023-08-14 23:00:00,0.0,25.8,0.0,25.6,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.315999999999981,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131488.61599999998,0.0
2023-08-15 00:00:00,0.0,25.8,0.0,24.4,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.315999999999981,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131316.73899999997,0.0
2023-08-15 01:00:00,0.0,26.1,0.0,25.6,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.331999999999983,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131387.63499999998,0.0
2023-08-15 02:00:00,0.0,25.8,0.0,24.3,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.307999999999982,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131203.853,0.0
2023-08-15 03:00:00,0.0,25.3,0.0,23.0,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.299999999999981,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131247.178,0.0
2023-08-15 04:00:00,0.0,25.7,0.0,24.2,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.307999999999982,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,131355.80399999997,0.0
2023-08-15 05:00:00,0.0,24.6,0.0,23.4,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,0.0,501802.4,0.0,106123.2000000001,0.0,359984.2,0.0,177580.2,0.0,237169.5,0.0,416127.50999999983,10.299999999999981,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,0.0,130876.53199999999,0.0
2023-08-15 06:00:00,0.0,25.1,0.0,23.5,918197.7,0.0,288060.2,0.0,126325.5,0.0,404799.0,0.0,609494.8,-0.2,501802.4,0.0,106123.20000000006,0.0,359984.2,0.0,177580.2,-0.0,237169.5,-0.0,416127.50999999983,10.299999999999981,350853.3,0.0,623458.7,0.0,460566.4,0.0,169702.8,-0.0,131643.988,0.4310000000000001
2023-08-15 07:00:00,75.0,26.8,65.0,25.6,918198.6,4.8,288060.8,2.3,126325.8,1.3,404799.2,1.0,609495.1,1.5,501803.4,5.0,106123.20000000006,0.0,359984.8,2.2,177580.6,1.6,237170.0,2.1,416127.5200000001,6.431999999999997,350854.1,3.1,623460.1,6.2,460568.2,6.0,169703.5,2.5,131225.29799999995,28.60800000000002
2023-08-15 08:00:00,233.0,33.2,206.0,31.1,918207.3,19.3,288064.6,8.1,126328.2,5.7,404800.8,3.4,609497.2,3.7,501812.1,18.5,106123.20000000006,0.0,359988.0,5.4,177583.0,5.4,237173.1,6.1,416128.6600000001,11.184,350858.5,6.9,623467.8,12.4,460576.8,15.0,169707.0,6.2,131784.00299999985,33.621
2023-08-15 09:00:00,331.0,34.0,297.0,34.9,918231.3,26.5,288073.7,11.1,126334.7,7.2,404806.1,5.2,609503.3,7.6,501834.6,27.9,106123.20000000006,0.0,359996.1,9.0,177588.8,6.6,237180.5,8.5,416129.66300000006,15.435999999999995,350869.1,13.2,623486.9,23.1,460601.0,25.8,169716.8,9.9,131733.64199999988,52.66200000000003
2023-08-15 10:00:00,754.0,42.9,706.0,48.2,918277.3,73.0,288090.3,23.0,126346.6,17.4,404812.8,5.4,609513.5,17.8,501878.1,63.4,106123.20000000006,0.0,360007.1,10.1,177599.3,13.9,237193.6,19.5,416157.1719999998,32.748,350886.4,29.1,623519.5,35.6,460630.5,23.4,169729.5,10.8,131547.5249999999,98.45500000000004
2023-08-15 11:00:00,335.0,47.1,323.0,45.1,918348.3,98.0,288110.4,11.0,126360.7,8.2,404819.6,8.2,609531.3,13.2,501932.9,30.7,106123.20000000006,0.0,360025.6,26.1,177615.2,11.9,237215.0,19.2,416197.29099999974,37.737999999999985,350918.0,19.3,623576.3,69.6,460684.1,75.8,169751.6,30.1,131411.00099999987,128.94600000000005
2023-08-15 12:00:00,306.0,42.8,295.0,50.5,918430.2,34.7,288133.3,9.5,126376.8,6.5,404826.4,4.6,609550.9,9.3,501998.7,26.1,106123.20000000006,0.0,360048.4,10.9,177632.4,8.2,237239.2,11.7,416280.14799999987,19.357999999999997,350952.3,15.6,623640.8,32.2,460749.7,30.3,169778.2,14.9,132043.0749999999,123.55600000000013
2023-08-15 13:00:00,995.0,49.2,1027.0,53.4,918517.7,114.7,288158.3,30.7,126394.0,20.8,404834.1,8.9,609573.3,28.0,502072.5,91.4,106119.09900000007,0.0,360072.7,30.9,177652.0,24.7,237266.7,34.0,416605.3639999998,51.824000000000005,350990.6,48.7,623712.8,89.7,460823.1,91.4,169813.5,40.0,131869.77099999995,93.52900000000005
2023-08-15 14:00:00,969.0,43.7,1037.0,50.4,918593.7,107.9,288180.3,30.5,126408.4,19.6,404840.5,8.7,609593.5,28.5,502137.8,92.3,106123.20000000006,0.0,360094.3,29.9,177669.6,24.3,237290.8,33.3,416608.63599999977,49.988000000000014,351025.2,48.0,623776.9,89.0,460889.7,89.7,169835.8,36.8,131521.72099999996,99.624
2023-08-15 15:00:00,759.0,42.7,839.0,49.1,918686.5,82.2,288206.5,25.2,126424.7,15.3,404847.8,6.9,609618.3,24.5,502217.0,77.2,106123.20000000006,0.0,360120.2,25.6,177690.5,21.1,237319.3,28.6,416611.36899999983,44.079999999999984,351066.5,40.2,623853.0,73.9,460962.3,75.0,169867.0,30.2,131722.0819999999,99.03599999999997
2023-08-15 16:00:00,546.0,42.9,621.0,47.7,918757.2,63.4,288227.6,18.3,126437.1,10.4,404853.6,5.2,609639.7,19.2,502283.1,59.2,106123.20000000006,0.0,360142.1,19.4,177708.2,16.4,237343.1,21.1,416608.73099999985,34.113999999999976,351101.4,30.3,623916.7,58.1,461024.5,55.9,169894.1,25.6,131438.3409999999,96.29700000000007
2023-08-15 17:00:00,343.0,38.2,390.0,41.0,918803.5,33.0,288242.2,11.4,126444.8,5.4,404857.6,3.2,609655.9,13.1,502330.1,37.4,106123.20000000006,0.0,360158.1,13.0,177721.4,10.7,237359.5,12.4,416611.3819999998,22.696999999999992,351126.8,20.6,623963.7,38.5,461070.0,37.8,169914.8,15.4,131714.1089999999,81.98699999999997
2023-08-15 18:00:00,152.0,33.6,169.0,33.7,918822.4,13.0,288248.1,3.5,126447.4,1.5,404859.3,1.3,609662.9,5.2,502349.4,15.1,106123.20000000006,0.0,360165.6,6.1,177727.1,5.0,237365.7,4.9,416597.96200000006,11.463999999999993,351137.7,8.7,623984.8,16.6,461091.2,17.2,169923.7,8.1,131078.22399999987,29.276000000000014
2023-08-15 19:00:00,4.0,30.1,4.0,28.5,918826.0,0.0,288249.4,0.0,126447.8,0.0,404859.7,0.0,609664.5,-0.2,502354.3,-0.8,106123.20000000006,0.017,360167.9,0.2,177728.8,0.0,237367.4,0.0,416593.3210000002,10.371999999999984,351140.4,0.0,623990.3,0.0,461097.7,0.3,169926.5,0.0,130913.68499999998,11.783999999999999
2023-08-15 20:00:00,0.0,28.2,0.0,25.8,918826.0,0.0,288249.4,0.0,126447.8,0.0,404859.7,0.0,609664.5,0.0,502354.3,0.0,106123.2000000001,0.0,360167.9,0.0,177728.8,0.0,237367.4,0.0,416592.79100000026,10.371999999999984,351140.4,0.0,623990.3,0.0,461097.8,0.0,169926.5,0.0,130970.256,0.0
2023-08-15 21:00:00,0.0,27.5,0.0,25.8,918826.0,0.0,288249.4,0.0,126447.8,0.0,404859.7,0.0,609664.5,0.0,502354.3,0.0,106123.2000000001,0.0,360167.9,0.0,177728.8,0.0,237367.4,0.0,416592.7240000002,10.371999999999984,351140.4,0.0,623990.3,0.0,461097.8,0.0,169926.5,0.0,130969.75799999999,0.0
