 format: day,hour,forecast,value  location:59_76 Start : 20230701 
 2,1700,+62,0.000000 
 2,1700,+63,0.000000 
 2,1700,+64,0.000000 
 2,1700,+65,0.000000 
 2,1700,+66,0.000000 
 2,1700,+67,0.000000 
 2,1700,+68,0.000000 
 2,1700,+69,0.000000 
 2,1700,+70,0.000000 
 2,2000,+6,30.000000 
 2,2000,+7,30.000000 
 2,2000,+8,30.000000 
 2,2000,+9,30.000000 
 2,2000,+10,60.000000 
 2,2000,+11,60.000000 
 2,2000,+12,60.000000 
 2,2000,+13,60.000000 
 2,2000,+14,30.000000 
 2,2000,+15,30.000000 
 2,2000,+16,30.000000 
 2,2000,+17,30.000000 
 2,2000,+18,30.000000 
 2,2000,+19,30.000000 
 2,2000,+20,30.000000 
 2,2000,+21,30.000000 
 2,2000,+22,30.000000 
 2,2000,+23,30.000000 
 2,2000,+24,30.000000 
 2,2000,+25,30.000000 
 2,2000,+26,30.000000 
 2,2000,+27,30.000000 
 2,2000,+28,30.000000 
 2,2000,+29,30.000000 
 2,2000,+30,30.000000 
 2,2000,+31,60.000000 
