시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량,지면온도(°C),기온(°C),풍속,습도(%),남북바람성분,1시간기온,습도,풍향,동서바람성분
2022-07-19 09:00:00,69.8,27.3,15.1,4.8,11.4,56.7,4.0,18.7,9.9,12.9,21.2,22.1,36.8,56.0,12.7,111.8,30.7,25.6,2.986440677966102,96,-1.2084745762711864,29.16949152542373,65.84745762711864,294.6610169491525,2.6322033898305084
2022-07-19 10:00:00,80.7,26.8,18.5,16.0,17.5,65.9,7.8,22.1,17.5,23.9,39.5,33.6,63.1,63.9,27.5,73.1,34.7,26.4,1.8338983050847455,93,-0.5101694915254237,27.16949152542373,75.0,286.8305084745763,1.6983050847457628
2022-07-19 11:00:00,25.1,10.1,7.5,17.5,8.6,35.7,4.2,9.2,8.4,11.5,18.5,14.4,28.0,27.4,26.4,164.6,39.5,28.1,1.2166666666666666,84,-0.1333333333333333,26.166666666666668,80.0,276.5,1.1666666666666667
2022-07-19 12:00:00,119.5,10.9,6.7,18.8,8.4,26.7,7.6,9.7,7.9,11.1,17.9,14.5,28.0,27.4,29.8,72.8,40.0,28.7,1.05,80,-0.15,25.166666666666668,85.0,278.6666666666667,1.0
2022-07-19 13:00:00,103.8,31.1,20.1,18.3,25.5,87.8,10.2,27.7,23.7,33.1,50.7,44.8,84.7,90.9,36.3,154.7,42.3,29.8,0.9666666666666668,70,-0.1166666666666666,24.5,90.0,277.8333333333333,0.9
2022-07-19 14:00:00,91.7,27.3,16.4,14.7,22.9,77.7,8.4,24.5,19.5,26.7,43.2,39.1,71.6,73.5,28.2,181.0,40.3,30.3,0.9,68,-0.0922077922077922,24.0,90.0,273.5584415584416,0.8188311688311688
2022-07-19 15:00:00,97.2,27.7,16.3,15.6,24.6,80.6,9.5,26.4,21.5,29.7,45.7,41.9,77.9,78.0,31.7,148.0,39.6,30.2,0.9110389610389612,64,-0.0162337662337662,24.0,90.81168831168831,269.512987012987,0.8136363636363636
2022-07-19 16:00:00,72.8,22.5,11.8,13.0,21.0,65.9,8.1,22.5,18.2,24.4,39.1,35.1,66.0,66.1,27.8,126.7,38.0,29.7,0.8442307692307692,69,0.1163461538461538,23.03846153846154,95.0,259.7307692307692,0.7480769230769231
2022-07-19 17:00:00,50.6,15.0,7.0,7.2,12.1,42.9,5.2,14.8,12.3,14.0,25.3,22.0,42.8,39.8,15.4,62.1,36.1,29.6,0.8598173515981735,66,0.0228310502283105,23.08675799086758,95.0,266.1187214611872,0.7
2022-07-19 18:00:00,8.7,3.4,1.8,1.7,2.5,7.8,1.4,3.3,2.5,3.2,5.8,4.8,8.8,9.2,4.0,15.4,30.1,28.1,0.9141552511415524,71,-0.1,22.771689497716896,95.0,279.05479452054794,0.754337899543379
2022-07-19 19:00:00,3.8,1.8,0.8,0.9,1.3,3.8,0.9,2.0,1.4,1.8,3.6,2.7,4.9,5.5,2.3,7.1,28.1,27.3,0.754337899543379,78,-0.271689497716895,22.315068493150687,95.0,308.17351598173514,0.3945205479452054
2022-07-19 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,26.0,0.7502145922746781,88,-0.3854077253218884,22.570815450643774,95.70815450643777,129.1716738197425,0.0716738197424892
2022-07-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,25.5,0.7214592274678111,96,-0.192274678111588,22.356223175965667,96.07296137339056,143.2274678111588,-0.1210300429184549
2022-07-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,25.0,0.771244635193133,98,-0.0708154506437768,23.78540772532189,95.0,158.21459227467813,-0.0918454935622317
2022-07-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,24.5,0.78,99,-0.06,24.4,90.0,148.0,-0.22
2022-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,24.2,0.9,99,-0.2,26.0,83.0,128.8,0.06
2022-07-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,24.0,0.9,99,-0.18,27.8,75.0,122.8,0.2
2022-07-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,23.9,1.0888888888888888,99,-0.4037037037037037,29.0,67.22222222222223,128.14814814814815,0.4518518518518518
2022-07-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.3,1.0555555555555556,99,-0.3148148148148148,30.185185185185187,61.2962962962963,107.66666666666669,0.5037037037037037
2022-07-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,23.0,0.8962962962962963,99,0.0481481481481481,31.0,57.22222222222222,262.6666666666667,0.674074074074074
2022-07-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,23.1,0.9583617747440272,99,0.1802047781569966,31.65870307167236,55.85324232081911,265.3139931740614,0.773037542662116
2022-07-20 06:00:00,0.0,0.2,0.0,0.0,-0.2,-0.1,0.3,0.4,0.1,0.0,0.6,0.0,0.0,1.0,0.0,7.7970000000000015,23.4,23.3,1.0853242320819112,99,0.3266211604095563,31.805460750853243,53.29351535836177,251.08532423208192,0.8805460750853242
2022-07-20 07:00:00,8.5,5.2,4.0,2.7,1.7,6.4,1.1,2.9,2.0,2.5,6.2,4.0,7.2,8.1,3.2,15.65400000000001,24.4,23.5,1.326962457337884,99,0.4631399317406143,31.976109215017065,52.55972696245734,247.03754266211604,1.0197952218430033
2022-07-20 08:00:00,20.9,8.6,6.0,4.9,4.7,16.9,2.4,6.5,5.0,6.1,12.1,9.6,18.0,19.0,8.4,37.69699999999999,28.9,25.1,1.6915254237288135,99,0.635593220338983,31.491525423728813,56.69491525423729,245.88135593220335,1.235593220338983
2022-07-20 09:00:00,32.5,19.0,13.0,5.6,7.0,41.8,3.2,9.3,7.4,8.6,16.7,14.4,25.1,43.1,11.2,53.40900000000002,32.0,26.1,1.6966101694915254,91,0.6033898305084746,30.16949152542373,63.22033898305085,245.96610169491527,1.1898305084745762
2022-07-20 10:00:00,54.6,18.3,12.5,11.2,13.8,45.4,5.7,15.8,12.7,17.1,28.5,24.5,45.8,42.6,20.0,76.41200000000002,36.1,27.9,1.4338983050847458,79,0.7491525423728813,28.491525423728813,70.76271186440678,232.4067796610169,0.7220338983050848
2022-07-20 11:00:00,103.2,30.0,20.0,18.0,22.8,79.6,9.2,26.8,20.9,29.3,47.0,41.7,78.3,77.6,32.4,107.96000000000002,38.9,29.1,1.4,69,0.9666666666666668,27.33333333333333,79.16666666666667,218.33333333333331,0.2833333333333333
2022-07-20 12:00:00,109.2,30.6,19.8,8.8,23.6,83.6,9.8,28.2,22.4,31.4,49.0,42.6,82.0,81.3,34.8,88.06100000000006,40.9,30.1,1.5166666666666666,65,1.3666666666666667,26.5,82.5,176.0,-0.3333333333333333
2022-07-20 13:00:00,108.0,30.1,18.7,8.7,24.0,82.1,9.3,28.1,21.5,30.2,47.9,43.1,79.9,81.8,33.8,91.19399999999996,39.2,30.3,2.0166666666666666,59,1.7833333333333334,26.166666666666668,85.83333333333333,158.83333333333334,-0.8666666666666667
2022-07-20 14:00:00,87.6,25.2,14.7,5.8,19.0,67.5,6.9,22.1,16.4,23.1,36.4,33.5,62.0,68.3,24.6,82.57600000000001,45.3,31.8,1.7766233766233763,53,1.561038961038961,25.837662337662337,85.94155844155844,158.17532467532467,-0.7701298701298701
2022-07-20 15:00:00,91.4,26.4,15.2,7.2,22.7,76.1,8.8,25.1,19.9,27.9,43.7,38.7,73.3,73.4,30.9,106.282,41.6,31.8,1.981818181818182,57,1.7792207792207793,25.32467532467533,86.75324675324676,155.04545454545453,-0.8675324675324675
2022-07-20 16:00:00,36.3,12.2,8.0,2.4,9.0,37.3,4.5,9.9,11.0,14.7,16.8,18.8,28.6,30.5,12.1,58.996,45.0,32.4,2.320192307692308,57,1.9721153846153847,25.240384615384617,88.79807692307692,147.59615384615384,-1.2442307692307693
2022-07-20 17:00:00,22.4,7.4,4.0,2.1,6.1,18.6,2.7,7.4,5.4,7.3,12.5,11.0,20.6,21.3,9.3,59.86099999999998,39.8,31.8,2.824657534246575,50,2.4529680365296804,24.91324200913242,90.0,151.28310502283105,-1.38675799086758
2022-07-20 18:00:00,5.7,2.4,1.2,0.0,1.6,5.0,1.0,2.3,1.7,2.2,4.2,3.3,6.0,6.6,2.7,31.521000000000008,33.7,30.8,3.534703196347032,58,3.3,24.684931506849317,90.0,159.64383561643837,-1.141095890410959
2022-07-20 19:00:00,-0.9,0.3,0.0,0.0,-0.1,0.0,0.4,0.5,0.1,0.0,0.7,0.0,0.0,1.6,0.0,15.373999999999988,30.6,29.2,3.263926940639269,72,3.1410958904109587,24.45662100456621,92.28310502283104,167.63013698630138,-0.6401826484018265
2022-07-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,27.5,3.313304721030043,88,3.2703862660944205,24.570815450643774,92.85407725321888,178.71244635193133,-0.0858369098712446
2022-07-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,26.8,3.549785407725322,93,3.428326180257511,24.78540772532189,92.85407725321888,189.70815450643775,0.621030042918455
2022-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,25.5,3.628326180257511,99,3.257510729613734,24.92703862660944,90.70815450643777,197.32618025751077,1.0051502145922746
2022-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,25.5,3.58,99,3.0,25.8,90.0,207.0,1.5
2022-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.4,4.2,91,3.18,26.4,89.0,216.4,2.36
2022-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,22.3,4.12,98,2.76,27.0,88.0,225.8,2.84
2022-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,22.7,4.614814814814815,99,2.748148148148148,27.0,85.0,233.77777777777777,3.618518518518519
2022-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989999999999998,24.5,24.3,5.051851851851852,99,2.2666666666666666,27.55555555555556,85.0,244.92592592592592,4.411111111111111
2022-07-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.5,4.974074074074074,99,1.525925925925926,28.25925925925926,80.0,254.3703703703704,4.640740740740741
2022-07-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,24.3,5.077815699658703,99,0.1648464163822525,28.48805460750853,78.41296928327645,271.4744027303754,4.763139931740614
2022-07-21 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.0,0.2,0.0,3.688999999999999,25.6,25.6,4.958361774744027,99,-1.1494880546075086,28.341296928327644,78.41296928327645,287.78839590443687,4.380204778156997
2022-07-21 07:00:00,0.1,1.2,0.6,0.0,0.7,2.3,0.7,1.6,1.0,1.2,2.7,1.9,3.6,4.6,2.0,16.192000000000007,26.1,26.2,4.617064846416382,99,-1.5030716723549489,28.341296928327644,73.41296928327645,294.54266211604096,3.938907849829352
2022-07-21 08:00:00,10.8,5.0,3.4,3.4,4.0,11.6,2.1,4.6,3.4,5.0,7.9,7.1,13.2,12.7,5.1,45.177000000000014,27.1,25.7,4.515254237288136,98,-1.7966101694915255,28.16949152542373,71.77966101694915,297.9491525423729,3.805084745762712
2022-07-21 09:00:00,12.3,4.4,2.4,1.8,3.1,10.3,1.4,3.6,2.7,3.6,6.3,5.3,10.0,10.5,3.9,63.15600000000004,27.0,25.2,3.7610169491525434,99,-1.6847457627118645,27.83050847457627,72.54237288135593,298.49152542372883,3.166101694915254
2022-07-21 10:00:00,7.1,3.3,1.8,1.5,2.1,7.4,1.2,2.7,2.3,3.0,5.3,4.1,7.4,7.2,3.1,32.453,26.6,24.4,2.957627118644068,99,-1.2152542372881356,26.508474576271187,76.69491525423729,297.08474576271186,2.659322033898305
2022-07-21 11:00:00,4.3,2.4,1.5,0.6,1.2,5.9,0.8,1.9,1.8,1.9,3.3,2.7,4.5,5.3,1.7,39.13299999999998,26.8,24.0,2.7333333333333334,99,-1.0166666666666666,25.166666666666668,81.66666666666667,293.8333333333333,2.5
2022-07-21 12:00:00,26.8,7.6,4.4,2.9,4.9,18.2,2.0,4.9,4.2,5.9,9.4,8.2,15.0,17.7,5.9,51.00599999999999,31.9,25.2,2.45,99,-0.9333333333333332,25.0,82.5,294.5,2.2333333333333334
2022-07-21 13:00:00,24.7,7.9,4.6,5.1,6.2,20.2,2.9,7.3,5.6,7.5,13.0,10.7,20.3,20.1,9.7,50.20200000000002,29.3,24.7,2.1666666666666665,99,-0.7166666666666667,24.0,85.0,291.3333333333333,2.033333333333333
2022-07-21 14:00:00,11.8,4.3,2.6,2.9,3.2,9.7,1.7,4.2,3.0,4.2,7.5,5.9,11.2,12.4,5.4,58.682,29.7,24.8,1.95974025974026,95,-0.5136363636363637,24.0,85.81168831168831,285.5974025974026,1.8948051948051947
2022-07-21 15:00:00,3.4,2.0,1.0,1.0,1.1,4.1,0.9,1.8,1.4,1.9,3.6,2.6,4.8,5.2,2.3,53.47099999999998,28.3,24.3,1.964935064935065,94,-0.5512987012987013,23.32467532467533,89.05844155844156,285.8896103896104,1.8811688311688315
2022-07-21 16:00:00,5.6,2.7,1.5,1.2,1.8,5.9,1.1,2.4,1.9,2.5,4.5,3.5,6.4,7.2,3.1,21.16100000000001,29.8,24.7,1.4634615384615384,93,-0.3673076923076923,23.0,91.20192307692308,284.5,1.4076923076923078
2022-07-21 17:00:00,28.5,8.3,4.3,3.6,7.4,21.8,2.9,7.8,5.5,7.7,15.3,11.6,27.6,21.0,7.8,46.80000000000002,30.2,25.2,1.4543378995433789,84,-0.3575342465753424,23.0,92.28310502283104,284.0730593607306,1.4141552511415525
2022-07-21 18:00:00,3.3,1.9,0.9,0.8,1.0,3.8,0.8,1.7,1.3,1.7,3.3,2.5,4.4,5.0,2.1,42.489,26.4,24.7,1.4228310502283106,85,-0.3890410958904109,22.54337899543379,92.28310502283104,285.68036529680364,1.3511415525114154
2022-07-21 19:00:00,-0.6,0.5,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.0,0.0,0.3,2.2,0.8,11.441,25.5,24.8,1.2598173515981734,89,-0.480365296803653,22.0,92.71689497716896,291.71232876712327,1.1424657534246576
2022-07-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,24.6,1.1214592274678112,90,-0.4566523605150214,22.0,95.0,293.54077253218884,1.036051502145923
2022-07-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,24.3,1.0356223175965664,95,-0.492274678111588,22.0,95.0,298.74678111587986,0.9004291845493563
2022-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,24.0,1.650214592274678,96,-0.9781115879828326,24.0,88.92703862660944,307.82832618025753,1.293562231759657
2022-07-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,23.9,2.06,97,-1.28,25.0,85.0,309.8,1.56
2022-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,23.5,2.46,98,-1.36,26.4,79.0,304.8,1.96
2022-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,22.6,2.76,99,-1.42,27.2,73.0,302.2,2.32
2022-07-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,22.7,3.0037037037037035,99,-1.288888888888889,28.11111111111111,69.07407407407408,296.1111111111111,2.6703703703703705
2022-07-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,22.0,3.22962962962963,99,-1.2,28.74074074074074,68.14814814814815,292.1481481481481,2.951851851851852
2022-07-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,22.4,3.3185185185185184,99,-1.0777777777777775,29.37037037037037,65.0,288.77777777777777,3.1333333333333333
2022-07-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,22.2,3.3119453924914675,99,-0.8802047781569966,30.0,65.8532423208191,285.0443686006826,3.1754266211604096
2022-07-22 06:00:00,0.0,0.3,0.0,0.0,-0.0,0.2,0.3,0.5,0.2,0.0,0.6,0.0,0.0,1.0,0.0,0.6,22.2,22.2,3.3484641638225257,99,-0.8436860068259385,30.0,65.8532423208191,283.9726962457338,3.211945392491468
2022-07-22 07:00:00,6.4,5.1,4.0,2.8,1.2,5.3,0.9,2.3,1.7,2.1,5.3,3.3,5.7,6.5,2.7,3.0,23.4,22.9,3.28259385665529,99,-0.8266211604095564,29.853242320819117,65.0,284.1194539249147,3.12901023890785
2022-07-22 08:00:00,18.7,15.4,9.3,4.3,4.4,28.4,2.1,4.6,5.5,6.0,9.5,7.4,14.2,14.3,6.6,12.1,25.8,23.8,3.1559322033898307,99,-0.8593220338983051,29.16949152542373,65.84745762711864,285.6610169491525,3.0033898305084747
2022-07-22 09:00:00,45.9,14.5,8.9,5.2,8.6,33.3,3.4,9.1,8.0,10.3,16.8,15.6,25.8,29.3,10.4,11.3,26.7,24.7,2.769491525423729,97,-0.9220338983050848,28.16949152542373,70.84745762711864,289.6101694915254,2.5847457627118646
2022-07-22 10:00:00,10.9,3.8,2.0,1.6,2.7,9.1,1.3,3.6,2.5,3.3,5.9,5.1,9.0,10.0,3.8,30.8,28.3,25.4,1.5016949152542374,86,-0.4983050847457627,27.16949152542373,76.69491525423729,290.59322033898303,1.4016949152542373
2022-07-22 11:00:00,34.6,10.5,6.2,5.0,8.2,27.3,3.3,9.3,6.9,9.3,15.4,13.8,25.0,26.0,10.3,29.2,28.2,25.7,1.0333333333333334,82,-0.1666666666666666,25.5,82.5,279.8333333333333,1.0166666666666666
2022-07-22 12:00:00,65.2,16.2,9.2,6.8,10.8,39.9,4.2,11.9,9.3,12.5,20.1,18.6,32.2,32.5,13.5,26.6,29.4,26.0,1.0,84,-0.1666666666666666,24.5,85.83333333333333,281.8333333333333,0.9333333333333332
2022-07-22 13:00:00,37.3,16.5,18.1,17.2,11.8,76.8,8.6,10.2,11.3,20.3,21.7,18.5,24.6,29.4,24.8,35.0,35.4,27.6,0.9333333333333332,77,-0.3333333333333333,24.5,90.0,293.8333333333333,0.75
2022-07-22 14:00:00,119.5,35.1,22.2,5.1,23.2,99.4,3.3,13.9,7.5,10.0,16.9,49.2,31.6,26.8,10.5,89.2,37.5,28.5,0.8246753246753247,72,-0.2571428571428571,24.13636363636364,90.0,288.87012987012986,0.5974025974025974
2022-07-22 15:00:00,101.1,28.7,17.0,17.3,25.4,83.6,9.8,28.5,22.1,30.9,48.4,44.4,82.5,83.1,34.0,137.3,35.8,28.8,0.6597402597402597,64,-0.2168831168831168,23.48701298701299,90.81168831168831,180.5974025974026,0.2058441558441558
2022-07-22 16:00:00,75.0,23.1,12.3,5.9,21.5,68.3,8.2,23.2,17.9,24.0,39.2,36.1,66.7,67.4,27.7,85.1,34.5,28.9,0.6557692307692308,63,0.075,22.96153846153846,95.0,134.16346153846155,-0.1076923076923077
2022-07-22 17:00:00,44.7,14.9,6.4,3.8,13.6,42.0,5.7,15.2,12.2,14.2,25.4,23.7,43.5,43.2,18.6,23.1,34.4,29.1,0.6945205479452055,65,0.2607305936073059,22.228310502283104,95.0,139.8538812785388,-0.1401826484018264
2022-07-22 18:00:00,18.0,5.3,1.7,0.7,5.4,15.4,1.6,5.1,5.0,4.8,10.3,7.7,17.5,14.3,4.8,7.1,29.8,27.9,0.7031963470319634,72,0.4520547945205479,22.228310502283104,95.0,175.4337899543379,0.091324200913242
2022-07-22 19:00:00,1.0,1.1,0.0,0.0,1.1,3.0,0.7,1.7,1.3,1.3,3.1,2.2,3.8,4.6,2.0,1.9,27.1,27.0,0.8771689497716895,82,0.4118721461187214,22.0,95.0,160.58904109589042,-0.1794520547945205
2022-07-22 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,26.1,1.007296137339056,85,0.6497854077253219,22.0,95.0,140.98283261802575,-0.6360515021459228
2022-07-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,25.3,0.9643776824034336,92,0.6497854077253219,22.21459227467811,96.07296137339056,133.89270386266094,-0.6862660944206008
2022-07-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,24.9,1.3287553648068668,96,1.0,23.21459227467811,93.21888412017168,138.69957081545064,-0.8575107296137339
2022-07-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,24.2,1.62,97,1.44,24.2,90.0,153.4,-0.72
2022-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,22.6,24.2,1.8,98,1.68,25.6,82.0,166.0,-0.48
2022-07-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,23.8,2.0,99,1.86,26.8,77.0,173.0,-0.3
2022-07-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,23.1,2.2111111111111112,99,2.074074074074074,27.62962962962963,71.85185185185185,177.1851851851852,-0.1592592592592592
2022-07-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,23.2,2.3703703703703702,99,2.2444444444444445,28.62962962962963,66.85185185185185,181.3703703703704,0.0111111111111111
2022-07-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,23.1,2.433333333333333,99,2.314814814814815,29.55555555555556,64.07407407407408,186.14814814814812,0.2481481481481481
2022-07-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,23.3,23.0,2.731740614334471,99,2.595221843003413,29.511945392491462,62.55972696245734,185.22184300341297,0.2098976109215017
2022-07-23 06:00:00,0.0,0.2,0.0,0.0,-0.1,-0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.8,0.2,7.563,22.7,22.8,3.0146757679180887,99,2.9464163822525595,29.511945392491462,63.29351535836177,178.92832764505118,-0.0877133105802047
2022-07-23 07:00:00,12.2,4.2,2.7,3.2,2.3,8.6,1.5,3.4,2.6,3.4,6.7,4.8,9.2,10.0,4.8,40.45900000000001,23.9,23.1,3.361092150170649,99,3.2928327645051194,29.511945392491462,65.0,174.7542662116041,-0.3440273037542662
2022-07-23 08:00:00,33.8,10.8,10.1,7.9,7.3,26.0,3.6,10.1,7.4,9.5,18.3,14.2,27.6,29.0,12.6,55.57100000000003,28.1,24.5,3.594915254237288,97,3.4457627118644067,28.847457627118644,66.69491525423729,166.57627118644066,-0.8440677966101695
2022-07-23 09:00:00,37.8,18.9,12.9,6.8,9.5,44.6,3.9,11.6,11.1,12.8,20.2,17.1,30.8,33.6,11.3,60.99900000000005,32.3,25.5,3.5033898305084747,92,3.23728813559322,28.016949152542374,70.84745762711864,158.5593220338983,-1.298305084745763
2022-07-23 10:00:00,47.0,14.9,11.2,3.6,8.7,36.7,3.8,9.8,8.1,10.7,18.3,15.5,28.6,28.5,15.3,47.15700000000001,37.3,27.1,2.993220338983051,79,2.66271186440678,26.67796610169492,75.84745762711864,153.42372881355934,-1.342372881355932
2022-07-23 11:00:00,55.0,16.1,9.9,4.4,12.5,40.3,4.9,15.1,10.6,14.4,24.1,21.4,39.5,42.8,17.4,82.36600000000004,36.9,27.6,3.15,74,2.75,25.666666666666668,80.0,150.66666666666666,-1.55
2022-07-23 12:00:00,54.4,17.0,10.6,4.6,13.4,43.1,5.5,15.4,11.6,15.9,26.4,23.2,42.9,44.1,18.6,73.59700000000002,38.4,28.4,3.5166666666666666,74,2.8833333333333333,25.166666666666668,82.5,145.0,-2.0166666666666666
2022-07-23 13:00:00,26.3,8.6,5.3,2.3,6.5,20.7,2.9,7.9,5.8,7.9,13.6,11.6,21.5,22.4,9.5,77.167,35.0,27.9,3.6666666666666665,75,2.9833333333333334,24.666666666666668,86.66666666666667,144.66666666666666,-2.1
2022-07-23 14:00:00,38.0,12.6,7.7,3.5,9.8,31.5,4.2,11.1,8.7,11.9,19.7,17.0,31.6,32.0,14.0,56.28200000000001,32.9,27.7,3.640909090909091,80,3.1324675324675324,24.675324675324678,88.37662337662337,149.9090909090909,-1.816883116883117
2022-07-23 15:00:00,23.5,7.9,4.7,2.0,5.7,18.8,2.6,7.0,5.2,7.1,12.2,10.3,18.9,19.7,8.5,61.85099999999999,32.4,27.4,3.494805194805195,81,3.0785714285714287,24.51298701298701,89.18831168831169,151.21428571428572,-1.6785714285714286
